time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),pressure_msl (hPa),apparent_temperature (°C),precipitation_probability (%),precipitation (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),dew_point_2m (°C),cloud_cover (%),next3h_max_weathercode
2025-08-28T12:00,31.1,67,3,1003.7,36.7,0,0.0,994.8,8.9,243,21.2,24.3,100,3.0
2025-08-28T13:00,31.8,64,3,1003.4,37.5,0,0.0,994.6,8.5,234,20.9,24.2,100,3.0
2025-08-28T14:00,31.8,64,3,1002.5,36.7,8,0.0,993.7,9.0,233,21.2,24.2,100,3.0
2025-08-28T15:00,31.6,65,3,1001.5,36.4,8,0.0,992.7,9.9,237,23.0,24.2,100,3.0
2025-08-28T16:00,31.0,68,3,1000.8,35.7,5,0.0,992.0,11.1,241,25.2,24.4,100,3.0
2025-08-28T17:00,30.8,69,3,1001.2,35.7,8,0.0,992.4,10.1,243,25.2,24.5,100,3.0
2025-08-28T18:00,29.5,75,3,1001.2,34.3,3,0.0,992.3,10.8,244,23.8,24.6,100,3.0
2025-08-28T19:00,28.3,79,3,1001.9,33.3,0,0.0,993.0,8.7,240,23.4,24.3,100,3.0
2025-08-28T20:00,27.3,85,3,1002.2,32.5,0,0.0,993.2,8.6,237,18.7,24.6,100,3.0
2025-08-28T21:00,26.8,89,3,1002.8,32.2,0,0.0,993.8,8.3,236,18.4,24.8,100,3.0
2025-08-28T22:00,26.4,92,3,1002.7,31.9,0,0.0,993.7,8.3,236,18.4,25.0,100,3.0
2025-08-28T23:00,26.6,92,3,1003.5,32.1,0,0.0,994.5,8.7,232,18.4,25.2,100,3.0
2025-08-29T00:00,26.4,93,3,1002.6,31.9,0,0.0,993.6,9.5,233,20.9,25.2,100,3.0
2025-08-29T01:00,26.4,94,3,1002.6,31.8,0,0.0,993.6,10.1,235,22.3,25.3,100,3.0
2025-08-29T02:00,26.3,93,3,1001.8,31.5,0,0.0,992.8,10.5,239,23.0,25.0,100,3.0
2025-08-29T03:00,26.2,92,3,1001.8,31.3,0,0.0,992.8,10.2,247,23.0,24.8,98,3.0
2025-08-29T04:00,26.1,93,3,1001.8,31.6,0,0.0,992.8,8.4,250,21.6,24.9,96,3.0
2025-08-29T05:00,26.2,94,3,1002.9,32.1,0,0.0,993.9,6.7,254,18.0,25.2,100,3.0
2025-08-29T06:00,26.1,95,3,1002.6,31.9,0,0.0,993.6,7.1,255,15.8,25.2,87,3.0
2025-08-29T07:00,26.3,94,3,1002.9,32.1,0,0.0,993.9,7.3,250,15.8,25.2,94,3.0
2025-08-29T08:00,26.9,89,3,1003.1,32.3,0,0.0,994.1,9.0,247,19.8,24.9,100,3.0
2025-08-29T09:00,27.6,84,3,1003.7,32.7,0,0.0,994.7,9.5,245,22.0,24.7,100,3.0
2025-08-29T10:00,28.9,78,3,1003.8,33.9,0,0.0,994.9,9.8,234,22.3,24.6,100,3.0
2025-08-29T11:00,30.9,67,3,1003.7,36.5,0,0.0,994.8,8.9,238,25.2,24.1,75,3.0
2025-08-29T12:00,31.9,64,2,1003.1,38.3,0,0.0,994.3,9.0,233,23.0,24.2,67,3.0
2025-08-29T13:00,32.5,62,2,1002.6,39.0,0,0.0,993.8,8.9,227,22.0,24.2,77,2.0
2025-08-29T14:00,32.7,62,2,1001.9,38.6,0,0.0,993.1,9.4,227,22.7,24.4,75,3.0
2025-08-29T15:00,32.6,62,3,1001.0,37.9,3,0.0,992.2,10.7,228,24.8,24.4,100,3.0
2025-08-29T16:00,31.9,65,3,1000.6,36.7,3,0.0,991.8,11.5,226,26.3,24.5,100,3.0
2025-08-29T17:00,30.6,70,3,1001.1,35.3,3,0.0,992.3,11.2,230,27.4,24.5,100,3.0
2025-08-29T18:00,29.3,75,3,1001.9,34.1,0,0.0,993.0,11.0,232,25.9,24.4,100,3.0
2025-08-29T19:00,28.1,80,3,1002.4,33.1,0,0.0,993.5,9.0,233,24.1,24.3,100,3.0
2025-08-29T20:00,27.3,85,3,1002.9,32.5,0,0.0,993.9,8.4,230,19.8,24.6,100,3.0
2025-08-29T21:00,26.8,90,3,1003.2,32.3,0,0.0,994.2,8.2,232,18.4,25.0,100,3.0
2025-08-29T22:00,26.5,92,3,1003.9,32.0,0,0.0,994.9,8.9,227,18.7,25.1,100,3.0
2025-08-29T23:00,26.8,92,3,1003.9,32.4,3,0.0,994.9,8.9,223,20.9,25.4,100,3.0
2025-08-30T00:00,26.7,92,3,1003.9,32.2,3,0.0,994.9,9.7,222,20.9,25.3,100,3.0
2025-08-30T01:00,26.6,93,3,1003.5,32.2,3,0.0,994.5,9.7,222,21.6,25.4,98,3.0
2025-08-30T02:00,26.5,94,3,1003.2,32.2,5,0.0,994.2,9.7,225,21.6,25.5,86,3.0
2025-08-30T03:00,26.4,94,3,1002.8,32.0,8,0.0,993.8,9.4,230,21.2,25.4,100,3.0
2025-08-30T04:00,26.4,94,3,1003.0,32.1,8,0.0,994.0,8.9,238,20.2,25.4,100,3.0
2025-08-30T05:00,26.6,94,3,1003.6,32.3,3,0.0,994.6,9.5,241,19.8,25.5,87,3.0
2025-08-30T06:00,26.4,93,2,1003.9,31.9,3,0.0,994.9,8.9,243,21.2,25.1,80,3.0
2025-08-30T07:00,26.6,92,3,1004.4,32.3,0,0.0,995.4,7.9,246,19.1,25.2,89,3.0
2025-08-30T08:00,27.4,88,3,1005.2,32.8,0,0.0,996.2,10.2,247,23.0,25.2,97,3.0
2025-08-30T09:00,28.5,81,3,1005.7,33.6,0,0.0,996.7,10.5,243,24.5,24.9,100,3.0
2025-08-30T10:00,29.9,72,3,1005.8,34.6,3,0.0,996.9,11.3,239,26.3,24.3,100,3.0
2025-08-30T11:00,31.1,67,3,1005.3,36.1,3,0.0,996.4,10.5,232,26.3,24.3,70,3.0
2025-08-30T12:00,31.9,64,3,1005.0,37.1,10,0.0,996.2,10.2,228,25.2,24.3,94,3.0
2025-08-30T13:00,32.4,62,3,1004.3,37.7,20,0.0,995.5,10.2,222,24.5,24.2,100,3.0
2025-08-30T14:00,32.3,64,3,1003.9,37.2,28,0.0,995.1,11.2,220,25.9,24.6,100,3.0
2025-08-30T15:00,31.7,66,3,1003.3,36.5,33,0.0,994.5,11.8,220,26.3,24.6,100,3.0
2025-08-30T16:00,31.0,69,3,1003.0,35.7,18,0.0,994.1,12.2,225,27.4,24.7,100,3.0
2025-08-30T17:00,30.5,69,3,1003.7,35.2,13,0.0,994.8,10.7,228,27.7,24.2,100,3.0
2025-08-30T18:00,29.5,73,3,1004.1,34.2,15,0.0,995.2,10.6,235,23.8,24.2,100,3.0
2025-08-30T19:00,28.5,80,3,1004.1,33.6,5,0.0,995.2,9.7,231,22.7,24.7,100,3.0
2025-08-30T20:00,27.8,86,3,1004.6,33.3,5,0.0,995.6,9.4,230,20.5,25.2,100,3.0
2025-08-30T21:00,27.3,90,3,1004.7,32.9,0,0.0,995.7,10.0,229,21.2,25.5,100,3.0
2025-08-30T22:00,27.1,91,3,1005.2,32.7,3,0.0,996.2,9.4,227,21.2,25.5,100,3.0
2025-08-30T23:00,27.1,91,3,1005.5,32.9,0,0.0,996.5,8.7,228,22.0,25.5,100,3.0
2025-08-31T00:00,27.0,92,3,1005.4,32.7,0,0.0,996.4,9.7,225,20.9,25.6,100,3.0
2025-08-31T01:00,26.9,92,3,1005.0,32.6,0,0.0,996.0,9.7,225,21.2,25.5,100,3.0
2025-08-31T02:00,26.9,93,3,1004.6,32.6,0,0.0,995.6,10.0,229,21.6,25.6,100,3.0
2025-08-31T03:00,26.7,94,3,1003.9,32.4,0,0.0,994.9,10.3,234,22.3,25.7,100,3.0
2025-08-31T04:00,26.7,93,3,1003.6,32.2,3,0.0,994.6,10.5,239,22.7,25.4,100,3.0
2025-08-31T05:00,26.6,90,3,1004.4,31.8,3,0.0,995.4,9.2,239,23.8,24.8,100,3.0
2025-08-31T06:00,26.5,91,3,1004.6,32.0,5,0.0,995.6,8.0,243,20.9,24.9,100,3.0
2025-08-31T07:00,26.6,92,3,1005.5,32.4,3,0.0,996.5,7.3,237,17.3,25.2,100,3.0
2025-08-31T08:00,27.3,88,3,1006.0,32.5,3,0.0,997.0,11.1,241,24.1,25.1,100,3.0
2025-08-31T09:00,28.3,82,3,1006.0,33.0,3,0.0,997.0,13.1,238,29.2,24.9,100,3.0
2025-08-31T10:00,29.2,77,3,1005.7,33.8,3,0.0,996.8,13.7,240,31.0,24.8,100,3.0
2025-08-31T11:00,30.4,71,3,1005.9,34.9,3,0.0,997.0,13.6,238,32.0,24.6,100,3.0
2025-08-31T12:00,31.3,67,3,1005.2,35.8,8,0.0,996.3,14.5,240,32.8,24.4,100,3.0
2025-08-31T13:00,31.8,64,3,1004.5,36.4,10,0.0,995.7,14.7,242,33.8,24.1,86,3.0
2025-08-31T14:00,32.0,64,2,1003.8,36.9,10,0.0,995.0,15.3,243,34.9,24.4,78,3.0
2025-08-31T15:00,32.0,63,2,1002.7,36.2,5,0.0,993.9,15.8,246,35.6,24.0,68,2.0
2025-08-31T16:00,31.4,65,2,1002.2,35.2,0,0.0,993.4,16.0,247,36.0,24.0,54,3.0
2025-08-31T17:00,30.7,68,3,1002.7,34.7,5,0.0,993.8,15.3,240,35.6,24.1,100,3.0
2025-08-31T18:00,29.5,74,3,1002.8,33.7,0,0.0,993.9,14.5,240,34.6,24.3,100,3.0
2025-08-31T19:00,28.4,80,3,1003.0,32.9,0,0.0,994.1,13.1,238,32.0,24.6,100,3.0
2025-08-31T20:00,27.7,84,3,1003.2,32.5,0,0.0,994.2,11.7,236,28.1,24.7,100,3.0
2025-08-31T21:00,27.2,87,3,1003.3,32.1,0,0.0,994.3,11.6,234,25.2,24.8,100,3.0
2025-08-31T22:00,26.9,89,3,1003.4,31.9,0,0.0,994.4,11.5,231,25.6,24.9,100,3.0
2025-08-31T23:00,26.7,91,3,1003.6,31.8,0,0.0,994.6,11.5,231,24.8,25.1,65,3.0
2025-09-01T00:00,26.6,92,2,1003.2,31.7,0,0.0,994.2,11.8,230,25.6,25.2,79,3.0
2025-09-01T01:00,26.5,92,2,1002.7,31.5,0,0.0,993.7,12.5,229,27.0,25.1,80,2.0
2025-09-01T02:00,26.5,91,2,1002.3,31.1,0,0.0,993.3,13.9,233,30.2,24.9,66,2.0
2025-09-01T03:00,26.3,90,2,1001.8,30.8,0,0.0,992.8,13.4,239,29.9,24.5,64,2.0
2025-09-01T04:00,26.2,89,2,1001.8,30.5,0,0.0,992.8,12.7,245,29.2,24.2,67,2.0
2025-09-01T05:00,26.2,88,2,1002.2,30.7,0,0.0,993.2,11.2,249,27.7,24.1,72,3.0
2025-09-01T06:00,26.2,89,3,1002.4,30.9,0,0.0,993.4,10.7,250,23.8,24.3,84,3.0
2025-09-01T07:00,26.4,90,2,1002.8,31.4,0,0.0,993.8,10.5,248,23.0,24.6,73,3.0
2025-09-01T08:00,27.1,85,2,1003.3,31.3,0,0.0,994.3,14.5,251,32.0,24.4,66,2.0
2025-09-01T09:00,28.2,79,2,1003.5,32.0,0,0.0,994.6,16.1,250,36.0,24.2,79,2.0
2025-09-01T10:00,29.2,74,2,1003.3,33.0,0,0.0,994.4,15.6,247,36.0,24.1,60,2.0
2025-09-01T11:00,30.8,66,2,1003.4,35.2,0,0.0,994.5,15.9,242,38.5,23.7,55,2.0
2025-09-01T12:00,31.5,62,2,1002.5,35.8,0,0.0,993.7,16.9,246,38.2,23.4,56,2.0
2025-09-01T13:00,32.0,60,2,1001.9,36.2,0,0.0,993.1,17.2,250,38.9,23.3,59,2.0
2025-09-01T14:00,32.2,59,2,1001.1,36.1,0,0.0,992.3,17.5,251,40.0,23.1,63,2.0
2025-09-01T15:00,31.8,61,2,1000.5,35.2,0,0.0,991.7,17.8,252,40.0,23.3,65,2.0
2025-09-01T16:00,31.1,65,2,1000.0,34.5,0,0.0,991.2,17.0,249,40.0,23.7,49,2.0
2025-09-01T17:00,29.9,70,2,1000.6,33.5,0,0.0,991.7,15.9,237,37.8,23.8,63,2.0
2025-09-01T18:00,28.7,76,2,1000.6,32.5,0,0.0,991.7,15.3,236,34.6,24.0,59,2.0
2025-09-01T19:00,27.4,83,2,1001.5,31.6,0,0.0,992.6,13.7,235,33.5,24.2,60,3.0
2025-09-01T20:00,26.8,84,3,1002.1,31.1,0,0.0,993.1,11.6,234,29.9,23.8,92,3.0
2025-09-01T21:00,26.5,89,3,1002.7,31.5,0,0.0,993.7,9.3,234,24.5,24.5,100,3.0
2025-09-01T22:00,26.4,89,3,1002.6,31.6,0,0.0,993.6,8.4,230,19.4,24.5,100,3.0
2025-09-01T23:00,26.6,91,2,1002.5,32.1,0,0.0,993.5,8.1,225,20.2,25.0,72,3.0
2025-09-02T00:00,26.4,92,2,1002.3,31.8,0,0.0,993.3,9.4,227,20.2,25.0,75,2.0
2025-09-02T01:00,26.4,92,2,1002.4,31.7,0,0.0,993.4,9.7,228,20.5,25.0,68,2.0
2025-09-02T02:00,26.3,91,2,1001.9,31.4,0,0.0,992.9,9.8,234,21.6,24.7,61,2.0
2025-09-02T03:00,26.1,91,2,1001.6,31.1,0,0.0,992.6,10.1,243,23.4,24.5,65,2.0
2025-09-02T04:00,26.0,90,2,1001.6,30.9,0,0.0,992.6,9.5,245,22.0,24.2,70,2.0
2025-09-02T05:00,26.2,92,2,1001.9,31.6,0,0.0,992.9,7.9,240,20.2,24.8,71,2.0
2025-09-02T06:00,26.2,90,2,1002.3,31.3,0,0.0,993.3,9.0,247,20.5,24.4,63,2.0
2025-09-02T07:00,26.3,90,2,1002.8,31.5,0,0.0,993.8,8.0,243,19.4,24.5,61,2.0
2025-09-02T08:00,27.2,86,2,1003.5,31.9,0,0.0,994.5,12.6,250,28.1,24.7,65,2.0
2025-09-02T09:00,28.3,79,2,1003.6,32.5,0,0.0,994.7,14.0,252,31.3,24.3,54,2.0
2025-09-02T10:00,29.7,71,2,1003.3,33.6,0,0.0,994.4,14.1,251,32.4,23.8,44,2.0
2025-09-02T11:00,31.0,62,2,1003.5,35.2,0,0.0,994.6,13.9,249,33.1,22.9,68,3.0
2025-09-02T12:00,31.9,58,3,1002.9,35.8,0,0.0,994.1,14.6,250,33.5,22.6,84,3.0
2025-09-02T13:00,31.9,60,2,1002.7,36.3,0,0.0,993.9,15.3,246,35.3,23.1,68,3.0
2025-09-02T14:00,31.8,60,2,1002.1,35.9,0,0.0,993.3,14.8,241,34.9,23.1,52,2.0
2025-09-02T15:00,31.7,61,2,1001.5,35.7,0,0.0,992.7,15.6,236,35.3,23.3,54,2.0
2025-09-02T16:00,31.0,63,2,1000.9,34.2,0,0.0,992.1,15.6,236,35.3,23.1,59,2.0
2025-09-02T17:00,30.5,65,2,1001.3,33.9,0,0.0,992.4,14.3,231,34.9,23.1,60,2.0
2025-09-02T18:00,29.2,70,2,1001.7,32.8,0,0.0,992.8,13.6,233,32.4,23.2,54,2.0
2025-09-02T19:00,28.0,74,1,1002.4,31.7,0,0.0,993.5,11.5,231,30.2,22.9,31,2.0
2025-09-02T20:00,26.9,82,1,1003.2,31.4,0,0.0,994.2,9.5,233,24.8,23.6,9,1.0
2025-09-02T21:00,26.2,89,1,1003.6,31.1,0,0.0,994.6,9.0,233,20.5,24.2,26,2.0
2025-09-02T22:00,25.8,93,2,1004.1,31.0,0,0.0,995.1,8.9,230,19.4,24.6,44,2.0
2025-09-02T23:00,26.2,92,2,1004.6,31.7,0,0.0,995.6,7.9,227,19.8,24.8,45,2.0
2025-09-03T00:00,26.1,91,2,1004.1,31.2,0,0.0,995.1,8.4,227,18.0,24.5,53,2.0
2025-09-03T01:00,25.9,91,1,1003.7,31.2,0,0.0,994.7,7.1,229,18.0,24.3,43,2.0
2025-09-03T02:00,25.7,92,2,1003.1,30.9,0,0.0,994.1,7.1,229,15.1,24.3,53,2.0
2025-09-03T03:00,25.6,93,2,1003.0,30.9,0,0.0,994.0,7.4,231,16.2,24.4,61,2.0
2025-09-03T04:00,25.5,93,2,1003.0,30.6,0,0.0,994.0,8.0,243,17.6,24.3,64,2.0
2025-09-03T05:00,25.5,93,2,1003.8,30.9,0,0.0,994.8,5.7,252,17.6,24.2,62,2.0
2025-09-03T06:00,25.4,94,2,1004.0,31.1,0,0.0,995.0,3.6,264,13.0,24.3,72,2.0
2025-09-03T07:00,25.7,94,2,1004.6,31.4,0,0.0,995.6,5.5,259,11.9,24.6,76,2.0
2025-09-03T08:00,26.6,86,2,1005.3,31.2,0,0.0,996.3,9.9,260,22.3,24.0,67,2.0
2025-09-03T09:00,27.6,77,2,1005.7,32.0,0,0.0,996.7,8.8,251,23.0,23.2,50,2.0
2025-09-03T10:00,29.0,68,2,1005.5,32.8,0,0.0,996.6,9.5,245,23.0,22.5,59,2.0
2025-09-03T11:00,30.8,61,2,1005.3,35.2,0,0.0,996.4,10.6,252,26.3,22.4,71,2.0
2025-09-03T12:00,31.7,56,2,1004.9,35.8,0,0.0,996.1,10.4,256,25.2,21.9,81,2.0
2025-09-03T13:00,32.5,55,2,1003.8,37.2,0,0.0,995.0,11.2,255,26.6,22.3,67,2.0
2025-09-03T14:00,33.0,52,2,1003.4,37.8,0,0.0,994.6,11.4,252,27.0,21.9,49,2.0
2025-09-03T15:00,33.3,50,1,1002.1,37.3,0,0.0,993.3,10.8,249,27.0,21.4,39,3.0
2025-09-03T16:00,33.1,52,3,1001.9,36.6,0,0.0,993.1,9.9,251,25.9,21.9,85,3.0
2025-09-03T17:00,32.2,54,2,1001.9,35.4,0,0.0,993.1,10.6,252,23.8,21.7,85,3.0
2025-09-03T18:00,30.5,63,2,1002.8,34.0,0,0.0,993.9,12.1,247,27.0,22.6,44,2.0
2025-09-03T19:00,28.8,70,1,1003.6,32.5,0,0.0,994.7,10.8,244,27.0,22.7,37,2.0
2025-09-03T20:00,27.6,77,1,1004.1,31.7,0,0.0,995.1,10.0,240,23.8,23.2,31,3.0
2025-09-03T21:00,26.7,84,3,1004.6,31.1,0,0.0,995.6,10.0,244,21.6,23.7,88,3.0
2025-09-03T22:00,26.1,87,3,1005.0,30.6,0,0.0,996.0,9.8,246,21.2,23.8,100,3.0
2025-09-03T23:00,26.0,87,3,1005.2,30.6,0,0.0,996.2,9.0,247,22.0,23.7,100,3.0
2025-09-04T00:00,25.7,89,3,1005.0,30.4,0,0.0,996.0,8.9,249,20.5,23.8,100,3.0
2025-09-04T01:00,25.5,91,3,1004.4,30.3,0,0.0,995.4,8.8,251,19.4,23.9,100,3.0
2025-09-04T02:00,25.4,92,3,1003.9,30.2,0,0.0,994.9,9.3,257,20.2,24.0,100,3.0
2025-09-04T03:00,25.4,91,3,1003.5,30.0,0,0.0,994.5,9.4,266,20.5,23.8,100,3.0
2025-09-04T04:00,25.5,91,3,1003.9,30.1,0,0.0,994.9,9.7,274,20.9,23.9,100,3.0
2025-09-04T05:00,25.4,92,2,1004.2,30.4,0,0.0,995.2,7.6,275,21.2,24.0,100,3.0
2025-09-04T06:00,25.4,93,3,1004.5,30.5,0,0.0,995.5,7.3,281,17.3,24.1,93,3.0
2025-09-04T07:00,25.7,90,2,1004.8,30.5,0,0.0,995.8,8.4,280,18.4,23.9,80,3.0
2025-09-04T08:00,26.6,83,2,1005.7,30.7,0,0.0,996.7,10.9,279,24.1,23.4,45,2.0
2025-09-04T09:00,27.8,78,2,1006.0,32.1,0,0.0,997.0,10.9,279,26.3,23.6,45,2.0
2025-09-04T10:00,29.3,71,2,1005.8,34.0,0,0.0,996.9,10.2,280,25.2,23.5,51,2.0
2025-09-04T11:00,30.8,63,2,1005.6,36.0,0,0.0,996.7,10.4,272,24.8,23.0,40,2.0
2025-09-04T12:00,32.0,60,1,1005.2,38.0,0,0.0,996.4,10.4,268,24.8,23.3,34,2.0
2025-09-04T13:00,32.9,57,1,1004.1,39.0,0,0.0,995.3,10.4,268,25.6,23.3,37,1.0
2025-09-04T14:00,33.6,55,1,1003.5,39.3,0,0.0,994.7,11.2,266,27.0,23.3,42,3.0
2025-09-04T15:00,33.8,54,3,1002.5,38.5,8,0.0,993.7,11.9,270,28.1,23.2,82,3.0
2025-09-04T16:00,33.5,54,3,1002.6,37.2,13,0.0,993.8,12.2,270,28.4,22.9,100,3.0
2025-09-04T17:00,32.3,60,3,1002.5,36.2,8,0.0,993.7,13.1,261,30.2,23.6,78,3.0
2025-09-04T18:00,30.5,67,3,1003.2,34.5,3,0.0,994.3,13.4,256,29.9,23.7,100,3.0
2025-09-04T19:00,28.8,73,2,1003.9,32.7,0,0.0,995.0,12.8,254,29.5,23.5,44,3.0
2025-09-04T20:00,27.6,80,3,1004.4,31.8,0,0.0,995.4,12.3,255,27.7,23.9,90,3.0
2025-09-04T21:00,27.0,83,3,1004.9,31.4,0,0.0,995.9,10.9,253,27.0,23.9,100,3.0
2025-09-04T22:00,26.6,86,3,1005.1,31.2,0,0.0,996.1,10.5,254,23.8,24.1,100,3.0
2025-09-04T23:00,26.4,89,3,1005.3,31.2,3,0.0,996.3,10.1,268,25.2,24.4,100,3.0
2025-09-05T00:00,26.2,88,3,1004.9,30.5,3,0.0,995.9,12.3,267,27.0,24.0,95,3.0
2025-09-05T01:00,25.8,89,3,1004.4,30.0,0,0.0,995.4,12.2,272,27.0,23.9,82,3.0
2025-09-05T02:00,25.7,90,3,1003.9,30.1,0,0.0,994.9,11.6,275,26.3,23.9,96,3.0
2025-09-05T03:00,25.6,91,3,1003.5,30.0,0,0.0,994.5,12.0,279,25.9,24.0,94,3.0
2025-09-05T04:00,25.6,90,3,1003.5,29.9,0,0.0,994.5,12.1,282,27.0,23.8,93,3.0
2025-09-05T05:00,25.4,92,3,1003.9,30.1,0,0.0,994.9,10.0,283,26.3,24.0,99,3.0
2025-09-05T06:00,25.5,91,3,1004.3,30.0,8,0.0,995.3,10.0,285,22.3,23.9,97,3.0
2025-09-05T07:00,25.8,89,2,1004.9,30.3,8,0.0,995.9,9.6,283,22.7,23.8,76,3.0
2025-09-05T08:00,26.8,86,2,1005.7,31.5,0,0.0,996.7,10.4,284,23.4,24.2,62,2.0
2025-09-05T09:00,28.3,79,2,1006.0,33.0,3,0.0,997.0,10.7,282,25.6,24.3,65,2.0
2025-09-05T10:00,29.8,73,2,1005.8,34.6,0,0.0,996.9,11.3,279,26.6,24.5,72,2.0
2025-09-05T11:00,30.9,70,2,1005.9,36.6,0,0.0,997.0,11.5,272,27.7,24.8,69,2.0
2025-09-05T12:00,32.2,65,2,1005.3,38.3,5,0.0,996.5,11.5,270,27.4,24.8,67,2.0
2025-09-05T13:00,32.8,66,2,1004.4,39.6,5,0.0,995.6,12.3,267,29.2,25.6,66,2.0
2025-09-05T14:00,33.5,62,2,1003.8,39.5,23,0.0,995.0,13.0,275,30.2,25.2,78,3.0
2025-09-05T15:00,33.0,63,3,1002.9,37.7,25,0.0,994.1,14.2,279,32.8,25.0,88,3.0
2025-09-05T16:00,32.2,66,3,1002.5,36.8,28,0.0,993.7,14.8,273,33.5,25.1,81,3.0
2025-09-05T17:00,31.5,70,2,1002.7,36.4,8,0.0,993.9,13.6,258,33.1,25.3,90,3.0
2025-09-05T18:00,29.8,75,3,1003.0,34.4,8,0.0,994.1,14.5,251,31.7,24.9,91,3.0
2025-09-05T19:00,28.5,79,3,1003.7,32.9,0,0.0,994.8,13.6,248,31.7,24.5,98,3.0
2025-09-05T20:00,27.6,85,3,1004.2,32.2,0,0.0,995.2,13.6,253,29.5,24.8,100,3.0
2025-09-05T21:00,27.1,86,3,1004.9,31.6,3,0.0,995.9,13.8,250,30.2,24.6,100,3.0
2025-09-05T22:00,26.9,88,3,1005.2,31.3,10,0.0,996.2,14.2,254,31.3,24.7,100,3.0
2025-09-05T23:00,26.8,89,3,1005.2,31.4,23,0.0,996.2,13.3,257,31.7,24.8,100,3.0
2025-09-06T00:00,26.6,90,3,1004.7,31.3,23,0.0,995.7,13.6,259,29.9,24.8,100,3.0
2025-09-06T01:00,26.4,90,3,1004.2,31.0,10,0.0,995.2,13.5,261,29.2,24.6,100,3.0
2025-09-06T02:00,26.3,90,3,1003.4,30.8,10,0.0,994.4,13.1,261,29.5,24.5,100,3.0
2025-09-06T03:00,26.2,90,3,1002.9,30.6,8,0.0,993.9,13.5,261,29.5,24.4,100,3.0
2025-09-06T04:00,26.1,90,3,1003.3,30.4,8,0.0,994.3,14.1,266,30.6,24.3,100,3.0
2025-09-06T05:00,25.9,92,3,1004.1,30.6,5,0.0,995.1,11.6,263,33.1,24.5,100,3.0
2025-09-06T06:00,25.9,91,3,1004.6,30.4,3,0.0,995.6,12.3,267,27.4,24.3,100,3.0
2025-09-06T07:00,26.0,91,3,1004.8,30.5,3,0.0,995.8,12.6,265,27.7,24.4,100,3.0
2025-09-06T08:00,26.6,88,3,1005.7,30.8,0,0.0,996.7,14.8,267,32.4,24.5,100,3.0
2025-09-06T09:00,27.7,82,3,1005.7,31.7,0,0.0,996.7,15.5,267,34.6,24.3,100,3.0
2025-09-06T10:00,29.1,76,3,1005.7,33.2,0,0.0,996.8,15.9,267,36.0,24.4,94,3.0
2025-09-06T11:00,30.3,73,3,1005.5,35.4,3,0.0,996.6,13.0,268,35.3,24.9,92,80.0
2025-09-06T12:00,30.9,71,80,1005.1,36.2,5,0.2,996.2,12.7,263,37.4,25.0,92,80.0
2025-09-06T13:00,31.4,69,3,1004.2,36.4,5,0.2,995.3,14.9,255,41.0,25.0,100,80.0
2025-09-06T14:00,31.8,68,3,1003.0,36.6,5,0.0,994.2,17.1,255,38.9,25.1,100,3.0
2025-09-06T15:00,31.0,71,3,1002.4,35.2,3,0.1,993.6,17.4,257,41.4,25.1,100,3.0
2025-09-06T16:00,30.2,73,3,1001.7,34.1,8,0.0,992.8,18.3,254,40.7,24.8,100,3.0
2025-09-06T17:00,28.9,79,3,1002.3,33.2,3,0.0,993.4,16.5,250,40.7,24.9,100,3.0
2025-09-06T18:00,27.9,82,3,1002.6,32.0,8,0.0,993.7,16.2,249,37.4,24.6,100,3.0
2025-09-06T19:00,27.1,86,3,1003.6,31.4,10,0.0,994.6,14.7,253,35.3,24.6,100,3.0
2025-09-06T20:00,26.8,88,3,1004.2,31.0,33,0.0,995.2,15.7,250,34.2,24.6,100,3.0
2025-09-06T21:00,26.5,90,3,1004.5,30.8,25,0.0,995.5,15.7,250,34.6,24.7,100,3.0
2025-09-06T22:00,26.4,91,3,1004.4,30.6,30,0.0,995.4,16.1,250,34.9,24.8,100,3.0
2025-09-06T23:00,26.7,91,3,1004.7,31.7,38,0.0,995.7,12.3,255,34.9,25.1,100,80.0
2025-09-07T00:00,26.6,92,80,1004.1,31.7,43,1.0,995.1,11.9,256,29.2,25.2,100,80.0
2025-09-07T01:00,26.4,92,80,1004.0,31.3,45,1.7,995.0,11.8,250,25.6,25.0,100,80.0
2025-09-07T02:00,26.2,94,80,1002.6,31.1,48,0.6,993.6,13.4,246,28.8,25.2,100,80.0
2025-09-07T03:00,26.3,92,3,1002.4,30.7,38,0.0,993.4,15.3,255,33.1,24.9,100,80.0
2025-09-07T04:00,26.1,92,80,1002.5,30.7,40,0.2,993.5,13.6,258,33.1,24.7,100,80.0
2025-09-07T05:00,25.8,93,80,1003.1,30.5,50,0.3,994.1,11.8,258,30.6,24.5,100,80.0
2025-09-07T06:00,25.8,93,80,1003.7,30.6,70,1.1,994.7,11.3,261,25.2,24.5,100,80.0
2025-09-07T07:00,25.7,94,80,1004.1,30.3,78,1.3,995.1,13.0,251,28.1,24.6,100,80.0
2025-09-07T08:00,25.9,92,80,1004.6,29.9,80,1.5,995.6,15.8,249,34.6,24.5,100,80.0
2025-09-07T09:00,26.0,92,80,1004.8,30.1,83,2.1,995.8,16.2,249,35.6,24.6,100,80.0
